703,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3880000,-,1539,Strata,16 to 20,2521,Mar-2018
704,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,5398000,-,2250,Strata,06 to 10,2399,Feb-2018
705,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1013600,-,667,Strata,01 to 05,1519,Feb-2018
706,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,4288800,-,1518,Strata,21 to 25,2826,Feb-2018
707,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2501630,-,1141,Strata,06 to 10,2193,Feb-2018
708,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,2068300,-,1442,Strata,06 to 10,1434,Feb-2018
709,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3577710,-,1539,Strata,01 to 05,2324,Feb-2018
710,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1589300,-,1033,Strata,01 to 05,1538,Feb-2018
711,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,2469800,-,1733,Strata,06 to 10,1425,Feb-2018
712,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2481260,-,1141,Strata,01 to 05,2175,Feb-2018
713,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1260000,-,861,Strata,11 to 15,1463,Feb-2018
714,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,Sub Sale,1,2420000,-,1012,Strata,21 to 25,2392,Feb-2018
715,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1332700,-,958,Strata,11 to 15,1391,Feb-2018
716,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1613800,-,1033,Strata,06 to 10,1562,Feb-2018
717,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1590900,-,1033,Strata,01 to 05,1540,Feb-2018
718,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1585100,-,1033,Strata,01 to 05,1534,Feb-2018
719,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1602300,-,1033,Strata,06 to 10,1551,Feb-2018
720,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1596600,-,1033,Strata,06 to 10,1545,Feb-2018
721,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1651600,-,1184,Strata,16 to 20,1395,Feb-2018
722,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1595100,-,1033,Strata,01 to 05,1544,Feb-2018
723,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1177000,-,764,Strata,11 to 15,1540,Jan-2018
724,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1290000,-,947,Strata,06 to 10,1362,Jan-2018
725,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1255000,-,861,Strata,11 to 15,1457,Jan-2018
726,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1331000,-,947,Strata,06 to 10,1405,Jan-2018
727,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1164000,-,764,Strata,11 to 15,1523,Jan-2018
728,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1193000,-,764,Strata,16 to 20,1561,Jan-2018
729,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1291330,-,947,Strata,11 to 15,1363,Jan-2018
730,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1288000,-,947,Strata,01 to 05,1360,Jan-2018
731,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1280000,-,947,Strata,01 to 05,1351,Jan-2018
732,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3782310,-,1507,Strata,11 to 15,2510,Jan-2018
733,CENTRAL GROVE,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 1997,Resale,1,1260000,-,1173,Strata,16 to 20,1074,Jan-2018
734,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1619100,-,1033,Strata,11 to 15,1567,Jan-2018
735,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1294000,-,861,Strata,16 to 20,1503,Jan-2018
736,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1789500,-,1324,Strata,16 to 20,1352,Jan-2018
737,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1316000,-,947,Strata,06 to 10,1389,Jan-2018
738,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1129000,-,764,Strata,06 to 10,1477,Jan-2018
739,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1303000,-,947,Strata,06 to 10,1376,Jan-2018
740,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,4591410,-,1528,Strata,26 to 30,3004,Jan-2018
741,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1794000,-,1324,Strata,16 to 20,1355,Jan-2018
742,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,2040600,-,1442,Strata,06 to 10,1415,Jan-2018
743,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1649400,-,1033,Strata,16 to 20,1596,Jan-2018
744,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3550000,-,1539,Strata,06 to 10,2306,Jan-2018
745,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1612300,-,1033,Strata,11 to 15,1560,Jan-2018
746,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1642600,-,1033,Strata,16 to 20,1590,Jan-2018
747,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3616770,-,1507,Strata,06 to 10,2400,Jan-2018
748,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1500700,-,1033,Strata,16 to 20,1452,Jan-2018
749,CENTRAL GROVE,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 1997,Resale,1,1350000,-,1259,Strata,16 to 20,1072,Jan-2018
750,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1605600,-,1033,Strata,11 to 15,1554,Jan-2018
751,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1585500,-,1033,Strata,06 to 10,1534,Jan-2018
752,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1592100,-,1033,Strata,06 to 10,1541,Jan-2018
753,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1635800,-,1033,Strata,11 to 15,1583,Jan-2018
754,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1598900,-,1033,Strata,11 to 15,1547,Jan-2018
755,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3831525,-,1507,Strata,16 to 20,2543,Jan-2018
756,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1522200,-,1130,Strata,16 to 20,1347,Jan-2018
757,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1340000,-,947,Strata,11 to 15,1415,Dec-2017
758,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1260000,-,947,Strata,06 to 10,1330,Dec-2017
759,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1210000,-,861,Strata,06 to 10,1405,Dec-2017
760,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1261000,-,947,Strata,01 to 05,1331,Dec-2017
761,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1315700,-,958,Strata,11 to 15,1373,Dec-2017
762,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1231000,-,861,Strata,11 to 15,1430,Dec-2017
763,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1210000,-,861,Strata,01 to 05,1405,Dec-2017
764,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1123000,-,764,Strata,06 to 10,1469,Dec-2017
765,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,2162300,-,1442,Strata,16 to 20,1499,Dec-2017
766,CENTRAL GROVE,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 1997,Resale,1,1080000,-,1238,Strata,11 to 15,872,Dec-2017
767,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,2053300,-,1442,Strata,06 to 10,1424,Dec-2017
768,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3600000,-,1539,Strata,06 to 10,2339,Dec-2017
769,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1426400,-,1023,Strata,01 to 05,1395,Dec-2017
770,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1429500,-,1023,Strata,06 to 10,1398,Dec-2017
771,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2947161,2927161,1141,Strata,26 to 30,2565,Dec-2017
772,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1497300,-,958,Strata,16 to 20,1563,Dec-2017
773,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,4268700,-,1518,Strata,21 to 25,2813,Dec-2017
774,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1452500,-,1023,Strata,06 to 10,1420,Dec-2017
775,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1458800,-,1023,Strata,11 to 15,1427,Dec-2017
776,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1471300,-,1023,Strata,11 to 15,1439,Dec-2017
777,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1646900,-,1173,Strata,16 to 20,1404,Dec-2017
778,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3600000,-,1539,Strata,06 to 10,2339,Dec-2017
779,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2596089,-,1119,Strata,21 to 25,2319,Dec-2017
780,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1321300,-,958,Strata,11 to 15,1379,Dec-2017
781,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1310200,-,958,Strata,11 to 15,1368,Dec-2017
782,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1299000,-,958,Strata,11 to 15,1356,Dec-2017
783,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1326800,-,958,Strata,16 to 20,1385,Dec-2017
784,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2687870,-,1141,Strata,16 to 20,2356,Dec-2017
785,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1332300,-,958,Strata,16 to 20,1391,Dec-2017
786,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2621050,-,1130,Strata,21 to 25,2319,Nov-2017
787,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1491600,-,958,Strata,11 to 15,1557,Nov-2017
788,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1513000,-,958,Strata,16 to 20,1579,Nov-2017
789,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1344300,-,958,Strata,16 to 20,1403,Nov-2017
790,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1288000,-,958,Strata,06 to 10,1344,Nov-2017
791,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1338700,-,958,Strata,16 to 20,1397,Nov-2017
792,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1293500,-,958,Strata,06 to 10,1350,Nov-2017
793,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1446200,-,1023,Strata,06 to 10,1414,Nov-2017
794,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1491300,-,958,Strata,16 to 20,1557,Nov-2017
795,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1206000,-,861,Strata,01 to 05,1401,Nov-2017
796,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1485400,-,958,Strata,11 to 15,1551,Nov-2017
797,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1299000,-,958,Strata,11 to 15,1356,Nov-2017
798,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1506900,-,958,Strata,11 to 15,1573,Nov-2017
799,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1467000,-,958,Strata,06 to 10,1531,Nov-2017
800,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1429200,-,958,Strata,01 to 05,1492,Nov-2017
801,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,2104200,-,1442,Strata,11 to 15,1459,Nov-2017
802,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1479200,-,958,Strata,11 to 15,1544,Nov-2017
803,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2565000,-,1130,Strata,16 to 20,2269,Nov-2017
804,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1460800,-,958,Strata,06 to 10,1525,Nov-2017
805,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1255000,-,947,Strata,01 to 05,1325,Nov-2017
806,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1519200,-,958,Strata,16 to 20,1586,Nov-2017
807,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1310200,-,958,Strata,11 to 15,1368,Nov-2017
808,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1424300,-,1023,Strata,06 to 10,1393,Nov-2017
809,CENTRAL GROVE,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 1997,Resale,1,1000000,-,1227,Strata,01 to 05,815,Nov-2017
810,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3856133,-,1507,Strata,16 to 20,2559,Nov-2017
811,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1444500,-,958,Strata,06 to 10,1508,Nov-2017
812,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1684800,-,1173,Strata,16 to 20,1436,Nov-2017
813,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1473200,-,958,Strata,11 to 15,1538,Nov-2017
814,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1434200,-,958,Strata,01 to 05,1497,Nov-2017
815,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1513900,-,1033,Strata,01 to 05,1465,Nov-2017
816,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1485200,-,958,Strata,11 to 15,1550,Nov-2017
817,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1121000,-,764,Strata,01 to 05,1467,Nov-2017
818,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1139000,-,764,Strata,06 to 10,1490,Nov-2017
819,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1282400,-,958,Strata,06 to 10,1339,Nov-2017
820,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1260000,-,947,Strata,06 to 10,1330,Nov-2017
821,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2607750,-,1119,Strata,21 to 25,2329,Nov-2017
822,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1472600,-,958,Strata,11 to 15,1537,Nov-2017
823,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1504300,-,990,Strata,16 to 20,1519,Nov-2017
824,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1439400,-,958,Strata,06 to 10,1503,Nov-2017
825,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1454700,-,958,Strata,06 to 10,1518,Nov-2017
826,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1273200,-,958,Strata,06 to 10,1329,Nov-2017
827,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1486000,-,980,Strata,11 to 15,1517,Nov-2017
828,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1484700,-,958,Strata,16 to 20,1550,Nov-2017
829,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1478600,-,958,Strata,16 to 20,1543,Nov-2017
830,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3804332,-,1518,Strata,11 to 15,2507,Nov-2017
831,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1439900,-,1023,Strata,06 to 10,1408,Nov-2017
832,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3815000,-,1507,Strata,16 to 20,2532,Nov-2017
833,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1300000,-,947,Strata,06 to 10,1372,Oct-2017
834,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1470200,-,958,Strata,11 to 15,1535,Oct-2017
835,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1419000,-,1023,Strata,01 to 05,1388,Oct-2017
836,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2666318,-,1141,Strata,16 to 20,2337,Oct-2017
837,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2550750,-,1130,Strata,16 to 20,2257,Oct-2017
838,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1744500,-,1206,Strata,01 to 05,1447,Oct-2017
839,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1445600,-,958,Strata,11 to 15,1509,Oct-2017
840,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,3790680,-,1539,Strata,11 to 15,2463,Oct-2017
841,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1197000,-,861,Strata,01 to 05,1390,Oct-2017
842,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1131000,-,764,Strata,06 to 10,1480,Oct-2017
843,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,2037900,-,1539,Strata,16 to 20,1324,Oct-2017
844,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1451600,-,958,Strata,11 to 15,1515,Oct-2017
845,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1304600,-,958,Strata,11 to 15,1362,Oct-2017
846,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1167200,-,861,Strata,01 to 05,1355,Oct-2017
847,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1200000,-,861,Strata,01 to 05,1394,Oct-2017
848,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1202000,-,861,Strata,01 to 05,1396,Oct-2017
849,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1333000,-,958,Strata,11 to 15,1391,Oct-2017
850,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1205800,-,861,Strata,06 to 10,1400,Oct-2017
851,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1231000,-,861,Strata,06 to 10,1430,Oct-2017
852,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1211000,-,861,Strata,01 to 05,1406,Oct-2017
853,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1229000,-,861,Strata,01 to 05,1427,Oct-2017
854,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1381300,-,1023,Strata,01 to 05,1351,Oct-2017
855,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1420000,-,1023,Strata,11 to 15,1389,Oct-2017
856,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1216000,-,861,Strata,06 to 10,1412,Oct-2017
857,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1423800,-,958,Strata,11 to 15,1486,Oct-2017
858,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1537100,-,1184,Strata,16 to 20,1298,Oct-2017
859,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1226000,-,861,Strata,06 to 10,1424,Oct-2017
860,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1304600,-,958,Strata,11 to 15,1362,Oct-2017
861,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1209000,-,861,Strata,01 to 05,1404,Oct-2017
